//a


$GNRMC,103838.000,A,3356.03862,S,01851.84796,E,1.29,70.14,010921,,,A,V*20
$GNRMC,103839.000,A,3356.03829,S,01851.84935,E,1.75,70.14,010921,,,A,V*20
$GNRMC,103840.000,A,3356.03816,S,01851.85057,E,1.95,82.94,010921,,,A,V*25
$GNRMC,103841.000,A,3356.03802,S,01851.85202,E,2.90,79.54,010921,,,A,V*2D
$GNRMC,103842.000,A,3356.03791,S,01851.85344,E,2.68,77.50,010921,,,A,V*25
$GNRMC,103843.000,A,3356.03789,S,01851.85460,E,1.93,77.50,010921,,,A,V*2B
$GNRMC,103844.000,A,3356.03809,S,01851.85540,E,1.19,77.50,010921,,,A,V*2A
$GNRMC,103845.000,A,3356.03829,S,01851.85643,E,1.24,77.50,010921,,,A,V*27
$GNRMC,103846.000,A,3356.03829,S,01851.85727,E,1.56,77.50,010921,,,A,V*22
$GNRMC,103847.000,A,3356.03814,S,01851.85818,E,1.55,77.50,010921,,,A,V*2D
$GNRMC,103848.000,A,3356.03820,S,01851.85908,E,2.10,93.07,010921,,,A,V*2F
$GNRMC,103849.000,A,3356.03826,S,01851.85998,E,1.79,93.07,010921,,,A,V*2D
$GNRMC,103850.000,A,3356.03816,S,01851.86086,E,1.92,93.07,010921,,,A,V*26
$GNRMC,103851.000,A,3356.03792,S,01851.86153,E,1.51,93.07,010921,,,A,V*22
$GNRMC,103852.000,A,3356.03769,S,01851.86222,E,0.91,93.07,010921,,,A,V*2D
$GNRMC,103853.000,A,3356.03759,S,01851.86258,E,0.31,93.07,010921,,,A,V*28
$GNRMC,103854.000,A,3356.03745,S,01851.86312,E,1.12,93.07,010921,,,A,V*2D
$GNRMC,103855.000,A,3356.03729,S,01851.86372,E,1.11,93.07,010921,,,A,V*23
$GNRMC,103856.000,A,3356.03712,S,01851.86431,E,1.21,93.07,010921,,,A,V*2B
$GNRMC,103857.000,A,3356.03691,S,01851.86486,E,0.61,93.07,010921,,,A,V*29
$GNRMC,103858.000,A,3356.03662,S,01851.86546,E,1.34,93.07,010921,,,A,V*26
$GNRMC,103859.000,A,3356.03652,S,01851.86642,E,1.68,93.07,010921,,,A,V*2A
$GNRMC,103900.000,A,3356.03645,S,01851.86738,E,2.13,86.52,010921,,,A,V*26
$GNRMC,103901.000,A,3356.03629,S,01851.86846,E,1.71,86.52,010921,,,A,V*2C
$GNRMC,103902.000,A,3356.03619,S,01851.86939,E,1.50,86.52,010921,,,A,V*26
$GNRMC,103903.000,A,3356.03608,S,01851.87039,E,2.22,93.50,010921,,,A,V*2F
$GNRMC,103904.000,A,3356.03605,S,01851.87163,E,3.22,101.12,010921,,,A,V*16
$GNRMC,103905.000,A,3356.03593,S,01851.87287,E,1.77,101.12,010921,,,A,V*10
$GNRMC,103906.000,A,3356.03586,S,01851.87378,E,1.22,101.12,010921,,,A,V*16
$GNRMC,103907.000,A,3356.03571,S,01851.87464,E,1.62,101.12,010921,,,A,V*11
$GNRMC,103908.000,A,3356.03539,S,01851.87589,E,2.26,72.94,010921,,,A,V*28
$GNRMC,103909.000,A,3356.03502,S,01851.87678,E,1.94,72.94,010921,,,A,V*26
$GNRMC,103910.000,A,3356.03467,S,01851.87777,E,2.02,61.28,010921,,,A,V*2B
$GNRMC,103911.000,A,3356.03438,S,01851.87863,E,1.67,61.28,010921,,,A,V*2A
$GNRMC,103912.000,A,3356.03427,S,01851.87941,E,1.21,61.28,010921,,,A,V*24
$GNRMC,103913.000,A,3356.03433,S,01851.88016,E,2.07,97.02,010921,,,A,V*22
$GNRMC,103914.000,A,3356.03440,S,01851.88093,E,1.02,97.02,010921,,,A,V*2A
$GNRMC,103915.000,A,3356.03451,S,01851.88157,E,1.14,97.02,010921,,,A,V*25
$GNRMC,103916.000,A,3356.03449,S,01851.88231,E,1.57,97.02,010921,,,A,V*2B
$GNRMC,103917.000,A,3356.03442,S,01851.88310,E,1.53,97.02,010921,,,A,V*27
$GNRMC,103918.000,A,3356.03443,S,01851.88404,E,2.06,91.00,010921,,,A,V*2C
$GNRMC,103919.000,A,3356.03436,S,01851.88504,E,1.99,76.05,010921,,,A,V*27
$GNRMC,103920.000,A,3356.03433,S,01851.88592,E,1.78,76.05,010921,,,A,V*28
$GNRMC,103921.000,A,3356.03436,S,01851.88694,E,2.49,91.65,010921,,,A,V*27
